,Employee_ID,Name,email,gender,Department,Education level,Date Hired,Still Employed,Work-Life Balance Score,Absenteeism Rate,Performance Review Score,Training Courses Attended,Current Salary,Benefits,Source of Hire,Starting Salary,Salary Growth (%),Promoted,reason_for_leaving,last_day_of_employment,root_cause_leaving,turnover_type,Performance_group
898,899,Vasilis Aslam,vaslamoy@dmoz.org,Male,Engineering,Bachelor's Degree,2013-11-02,True,4,Low,Average,Digital Marketing Strategies,89083.87,free snacks,Company website,95000,-6.2275052631579,No,,,,,Meet Expectation
899,900,Bette-ann Newlands,bnewlandsoz@free.fr,Female,Services,Bachelor's Degree,2017-06-09,True,3,Low,Below Expectations,Advanced Excel Techniques,113136.64,flexible work hours,Recruiter,80000,41.4208,Yes,,,,,Low
900,901,Grantham Greenfield,ggreenfieldp0@paginegialle.it,Male,Engineering,Professional Degree,1995-02-25,True,2,Moderate,Below Expectations,Effective Communication Skills,75188.71,flexible work hours,Employee referral,90000,-16.45698888888888,Yes,,,,,Low
901,902,Josiah Leming,jlemingp1@wp.com,Male,Services,Professional Degree,1992-08-05,True,4,Low,Good,Advanced Excel Techniques,120841.76,performance bonuses,Social media,95000,27.20185263157894,Yes,,,,,Meet Expectation
902,903,Eba Densell,edensellp2@themeforest.net,Female,Engineering,Master's Degree,2022-07-17,True,5,Moderate,Unsatisfactory,Advanced Excel Techniques,134643.52,company car,Recruiter,90000,49.6039111111111,Yes,,,,,Low
903,904,Daffy Aronstam,daronstamp3@un.org,Female,Marketing,Bachelor's Degree,1983-05-30,False,2,Moderate,Unsatisfactory,Cybersecurity Basics,97835.88,performance bonuses,Social media,75000,30.44784,No,Career change,2009-05-21,Career & Compensation,Voluntary,Low
904,905,Garret Duran,gduranp4@google.com.br,Male,Research and Development,Bachelor's Degree,2010-07-25,True,1,Moderate,Satisfactory,Project Management Fundamentals,85206.52,health insurance,Social media,90000,-5.326088888888885,Yes,,,,,Meet Expectation
905,906,Devlin Hassell,dhassellp5@dedecms.com,Male,Research and Development,Professional Degree,2022-11-09,True,2,High,Needs Improvement,Digital Marketing Strategies,73911.37,professional development opportunities,Job board,55000,34.38430909090908,No,,,,,Low
906,907,Boyd Roggieri,broggierip6@paypal.com,Male,Services,Master's Degree,2021-06-18,True,1,Low,Satisfactory,Effective Communication Skills,64306.52,health insurance,Employee referral,90000,-28.54831111111111,Yes,,,,,Meet Expectation
907,908,Celene Chancelier,cchancelierp7@lycos.com,Female,Product Management,Associate's Degree,2004-07-19,True,2,Low,Below Expectations,Public Speaking Mastery,56798.48,flexible work hours,Social media,85000,-33.17825882352941,Yes,,,,,Low
908,909,Jessalin Rainford,jrainfordp8@xrea.com,Female,Training,Master's Degree,1989-10-13,False,3,Moderate,Needs Improvement,Digital Marketing Strategies,46867.15,performance bonuses,Job board,95000,-50.66615789473684,No,Career change,2015-05-20,Career & Compensation,Voluntary,Low
909,910,Jameson Zuppa,jzuppap9@time.com,Male,Human Resources,Associate's Degree,1995-07-17,True,2,Low,Exceptional,Leadership Development Program,48948.83,professional development opportunities,Social media,55000,-11.00212727272727,No,,,,,High
910,911,Veronique Ferreli,vferrelipa@accuweather.com,Female,Sales,Bachelor's Degree,1992-12-26,True,5,High,Needs Improvement,Introduction to Data Science,67971.58,remote work option,Employee referral,85000,-20.03343529411764,No,,,,,Low
911,912,Allene Pearmain,apearmainpb@chronoengine.com,Female,Training,Professional Degree,2001-05-27,True,5,High,Below Expectations,Advanced Excel Techniques,126818.2,paid time off,Job board,80000,58.52275,No,,,,,Low
912,913,Morie Melly,mmellypc@pinterest.com,Male,Sales,Associate's Degree,1994-01-14,False,2,High,Superior,Public Speaking Mastery,95790.44,performance bonuses,Company website,90000,6.433822222222226,No,Found a better opportunity,2003-05-16,Career & Compensation,Voluntary,High
913,914,Tammie Bagster,tbagsterpd@csmonitor.com,Female,Legal,PhD,1991-01-16,False,3,Low,Superior,Digital Marketing Strategies,141010.75,remote work option,Job board,60000,135.0179166666667,No,Personal reasons,2006-10-31,Personal - Life Events,Voluntary,High
914,915,Keary Poyntz,kpoyntzpe@upenn.edu,Male,Product Management,Associate's Degree,2008-06-10,True,5,High,Superior,Negotiation Skills Workshop,144825.71,401k matching,Company website,95000,52.44811578947367,Yes,,,,,High
915,916,Rutherford Anneslie,rannesliepf@technorati.com,Male,Legal,High School Diploma,1996-10-22,False,1,Moderate,Satisfactory,Public Speaking Mastery,91373.55,free snacks,Social media,95000,-3.817315789473681,Yes,Career change,2004-01-30,Career & Compensation,Voluntary,Meet Expectation
916,917,Valida Trousdell,vtrousdellpg@hatena.ne.jp,Female,Legal,Professional Degree,1980-10-11,False,3,Moderate,Excellent,Leadership Development Program,82351.95,performance bonuses,Job board,90000,-8.497833333333336,Yes,Personal reasons,2002-10-02,Personal - Life Events,Voluntary,High
917,918,Nicolina Sibbit,nsibbitph@studiopress.com,Female,Training,Bachelor's Degree,1998-10-05,True,4,Low,Unsatisfactory,Customer Service Excellence,69236.61,paid time off,Employee referral,85000,-18.54516470588235,No,,,,,Low
918,919,Adair Grix,agrixpi@xing.com,Male,Services,Bachelor's Degree,2004-12-30,True,4,Low,Average,Negotiation Skills Workshop,128293.58,professional development opportunities,Social media,80000,60.366975,Yes,,,,,Meet Expectation
919,920,Ryann Jobbins,rjobbinspj@yelp.com,Female,Business Development,Bachelor's Degree,1990-02-10,False,1,Moderate,Superior,Public Speaking Mastery,111231.65,health insurance,Recruiter,55000,102.2393636363636,Yes,Retirement,2020-02-25,Natural Attrition,Voluntary,High
920,921,Iggy Bengal,ibengalpk@chron.com,Male,Accounting,Bachelor's Degree,1998-11-15,False,3,Moderate,Excellent,Customer Service Excellence,93118.94,remote work option,Company website,80000,16.398675,No,Career change,2008-04-01,Career & Compensation,Voluntary,High
921,922,Umeko Cantu,ucantupl@wunderground.com,Female,Research and Development,Professional Degree,2006-10-29,True,5,Moderate,Satisfactory,Customer Service Excellence,86065.07,401k matching,Social media,90000,-4.372144444444437,No,,,,,Meet Expectation
922,923,Barth Craddock,bcraddockpm@ibm.com,Male,Sales,Bachelor's Degree,1993-05-06,True,5,Moderate,Superior,Cybersecurity Basics,132256.37,401k matching,Recruiter,65000,103.4713384615385,No,,,,,High
923,924,Edeline Cuesta,ecuestapn@ted.com,Female,Support,Bachelor's Degree,1990-12-19,False,2,Low,Unsatisfactory,Leadership Development Program,65108.22,company car,Recruiter,90000,-27.65753333333333,Yes,Family commitments,2019-05-13,Personal - Life Events,Voluntary,Low
924,925,Felipe Ravenscraft,fravenscraftpo@oracle.com,Male,Human Resources,Professional Degree,2001-07-28,True,4,High,Unsatisfactory,Customer Service Excellence,83468.18,health insurance,Social media,65000,28.41258461538461,No,,,,,Low
925,926,Izaak Yele,iyelepp@foxnews.com,Male,Research and Development,Associate's Degree,2011-11-21,True,2,High,Excellent,Advanced Excel Techniques,128899.67,professional development opportunities,Recruiter,75000,71.86622666666666,Yes,,,,,High
926,927,Karoline Bellinger,kbellingerpq@bing.com,Female,Accounting,Associate's Degree,2011-12-17,False,5,Moderate,Exceptional,Introduction to Data Science,66142.04,company car,Recruiter,60000,10.23673333333332,No,Career change,2013-08-22,Career & Compensation,Voluntary,High
927,928,Normy Rounsefull,nrounsefullpr@answers.com,Male,Legal,Associate's Degree,2013-03-20,True,1,Moderate,Excellent,Introduction to Data Science,109528.47,flexible work hours,Company website,60000,82.54745,Yes,,,,,High
928,929,Gilly Maginot,gmaginotps@mediafire.com,Female,Sales,Professional Degree,1998-12-27,True,1,High,Good,Cybersecurity Basics,134885.41,company car,Job board,95000,41.98464210526316,No,,,,,Meet Expectation
929,930,Elsi Fehner,efehnerpt@comsenz.com,Female,Accounting,Master's Degree,2000-07-14,True,2,Moderate,Excellent,Advanced Excel Techniques,48542.68,paid time off,Employee referral,70000,-30.65331428571428,No,,,,,High
930,931,Judas Kenright,jkenrightpu@census.gov,Male,Human Resources,High School Diploma,2011-03-29,True,4,Low,Average,Digital Marketing Strategies,83944.72,company car,Recruiter,60000,39.90786666666667,Yes,,,,,Meet Expectation
931,932,Vicky Djakovic,vdjakovicpv@abc.net.au,Female,Legal,PhD,1991-01-14,True,4,Moderate,Unsatisfactory,Digital Marketing Strategies,102096.5,company car,Recruiter,50000,104.193,No,,,,,Low
932,933,Karalynn Wallsworth,kwallsworthpw@goo.gl,Female,Accounting,Professional Degree,1995-02-08,True,4,Low,Excellent,Customer Service Excellence,53042.79,professional development opportunities,Social media,85000,-37.59671764705882,No,,,,,High
933,934,Miquela Dyos,mdyospx@netscape.com,Female,Support,PhD,2016-10-14,True,2,Moderate,Superior,Cybersecurity Basics,59289.09,paid time off,Company website,85000,-30.24812941176471,Yes,,,,,High
934,935,Barbaraanne Andrez,bandrezpy@prnewswire.com,Female,Support,Professional Degree,1992-05-14,True,1,Moderate,Unsatisfactory,Public Speaking Mastery,80020.97,company car,Recruiter,95000,-15.7674,Yes,,,,,Low
935,936,Vachel Tunaclift,vtunacliftpz@yolasite.com,Male,Product Management,PhD,1991-06-12,True,2,High,Superior,Leadership Development Program,134711.13,gym membership,Job board,85000,58.48368235294118,No,,,,,High
936,937,Cynthy Sawl,csawlq0@google.nl,Female,Sales,Master's Degree,2002-03-10,False,1,High,Unsatisfactory,Project Management Fundamentals,97970.64,company car,Recruiter,90000,8.856266666666667,No,Company downsizing,2008-02-24,Organizational Restructuring,Involuntary,Low
937,938,Catlin Luton,clutonq1@tinyurl.com,Female,Accounting,Professional Degree,2004-09-16,True,3,Low,Good,Negotiation Skills Workshop,111355.1,401k matching,Employee referral,50000,122.7102,Yes,,,,,Meet Expectation
938,939,Benson Ahrend,bahrendq2@furl.net,Male,Services,Professional Degree,2007-12-16,True,5,Moderate,Superior,Public Speaking Mastery,46318.28,401k matching,Job board,60000,-22.80286666666667,Yes,,,,,High
939,940,Frederick Camps,fcampsq3@imageshack.us,Male,Accounting,PhD,1999-06-01,False,4,High,Exceptional,Customer Service Excellence,143177.49,gym membership,Employee referral,90000,59.08609999999999,Yes,Family commitments,2005-12-14,Personal - Life Events,Voluntary,High
940,941,Mirna Waterfield,mwaterfieldq4@xrea.com,Female,Marketing,Bachelor's Degree,1995-02-10,False,5,Low,Superior,Introduction to Data Science,75471.23,health insurance,Job board,65000,16.10958461538461,Yes,Contract ended,2013-11-02,Contract Expiration,Involuntary,High
941,942,Anni Francioli,afrancioliq5@whitehouse.gov,Female,Human Resources,Bachelor's Degree,2001-03-20,False,4,High,Below Expectations,Cybersecurity Basics,131502.41,remote work option,Recruiter,80000,64.3780125,Yes,Career change,2019-08-29,Career & Compensation,Voluntary,Low
942,943,Yanaton Wheater,ywheaterq6@cyberchimps.com,Male,Support,Associate's Degree,2018-02-19,False,3,Low,Excellent,Leadership Development Program,78830.44,free snacks,Company website,55000,43.32807272727273,Yes,Company downsizing,2020-01-07,Organizational Restructuring,Involuntary,High
943,944,Salli Coey,scoeyq7@com.com,Female,Support,Bachelor's Degree,1994-10-28,False,4,Moderate,Excellent,Customer Service Excellence,89783.78,401k matching,Recruiter,80000,12.229725,No,Family commitments,2002-03-26,Personal - Life Events,Voluntary,High
944,945,Nolana Colclough,ncolcloughq8@sitemeter.com,Female,Services,Professional Degree,2006-11-05,True,5,Low,Average,Cybersecurity Basics,67831.08,paid time off,Social media,50000,35.66216000000001,No,,,,,Meet Expectation
945,946,Serene Orrin,sorrinq9@ucoz.ru,Female,Business Development,Professional Degree,2007-07-11,True,4,High,Exceptional,Digital Marketing Strategies,139867.34,gym membership,Company website,70000,99.81048571428572,Yes,,,,,High
946,947,Addy Crimp,acrimpqa@wsj.com,Male,Sales,High School Diploma,2013-02-26,True,1,Moderate,Average,Advanced Excel Techniques,116106.53,gym membership,Job board,55000,111.1027818181818,No,,,,,Meet Expectation
947,948,Kimbra Vedishchev,kvedishchevqb@instagram.com,Female,Accounting,Associate's Degree,2021-11-10,True,4,High,Satisfactory,Customer Service Excellence,112007.9,company car,Social media,55000,103.6507272727273,No,,,,,Meet Expectation
948,949,Guthrey Trembley,gtrembleyqc@nasa.gov,Male,Business Development,Bachelor's Degree,2007-02-19,False,5,Moderate,Average,Leadership Development Program,74503.41,health insurance,Recruiter,65000,14.62063076923078,Yes,Lack of growth opportunities,2021-02-27,Career & Compensation,Voluntary,Meet Expectation
949,950,Chuck Parrington,cparringtonqd@github.com,Male,Marketing,PhD,1990-07-12,True,1,Moderate,Unsatisfactory,Project Management Fundamentals,80102.06,performance bonuses,Employee referral,90000,-10.99771111111111,Yes,,,,,Low
950,951,Bronny Howler,bhowlerqe@huffingtonpost.com,Male,Sales,Professional Degree,2002-05-06,True,2,High,Outstanding,Customer Service Excellence,95391.04,health insurance,Employee referral,75000,27.18805333333332,Yes,,,,,High
951,952,Laura MacCole,lmaccoleqf@woothemes.com,Female,Support,Associate's Degree,2018-03-20,True,2,High,Satisfactory,Leadership Development Program,76498.03,company car,Recruiter,70000,9.282899999999998,No,,,,,Meet Expectation
952,953,Kandace Pigott,kpigottqg@twitter.com,Female,Human Resources,Associate's Degree,2003-08-15,True,5,Moderate,Excellent,Negotiation Skills Workshop,47070.36,company car,Recruiter,50000,-5.859279999999998,Yes,,,,,High
953,954,Vite Byrne,vbyrneqh@noaa.gov,Male,Services,Master's Degree,2002-11-25,False,5,Low,Below Expectations,Effective Communication Skills,78623.34,performance bonuses,Company website,90000,-12.64073333333334,No,Contract ended,2004-12-10,Contract Expiration,Involuntary,Low
954,955,Cherie Mazzeo,cmazzeoqi@rediff.com,Female,Human Resources,High School Diploma,1996-12-08,False,3,Moderate,Below Expectations,Customer Service Excellence,86332.19,401k matching,Company website,90000,-4.075344444444442,No,Relocation,2017-11-12,Personal - Life Events,Voluntary,Low
955,956,Fanchon Anten,fantenqj@soup.io,Female,Marketing,Associate's Degree,2015-11-19,False,2,High,Needs Improvement,Public Speaking Mastery,91741.98,company car,Recruiter,85000,7.931741176470583,No,Family commitments,2018-01-03,Personal - Life Events,Voluntary,Low
956,957,Matteo Burchmore,mburchmoreqk@cnbc.com,Male,Business Development,Master's Degree,2016-12-21,True,3,Moderate,Satisfactory,Introduction to Data Science,100299.11,flexible work hours,Recruiter,55000,82.36201818181819,Yes,,,,,Meet Expectation
957,958,Chan Macewan,cmacewanql@phoca.cz,Male,Business Development,PhD,1981-08-02,False,5,Low,Outstanding,Public Speaking Mastery,68630.6,flexible work hours,Recruiter,70000,-1.956285714285706,Yes,Personal reasons,2001-12-23,Personal - Life Events,Voluntary,High
958,959,Cesare Premble,cprembleqm@newyorker.com,Male,Accounting,Associate's Degree,2019-07-14,True,5,High,Needs Improvement,Customer Service Excellence,71877.7,company car,Company website,70000,2.682428571428567,No,,,,,Low
959,960,Lynsey Wearn,lwearnqn@chicagotribune.com,Female,Services,Master's Degree,1992-12-10,False,1,Low,Excellent,Project Management Fundamentals,58544.42,health insurance,Employee referral,70000,-16.36511428571429,Yes,Retirement,2007-01-02,Natural Attrition,Voluntary,High
960,961,Kerrie Hugnet,khugnetqo@usgs.gov,Female,Engineering,High School Diploma,1993-11-10,False,3,High,Needs Improvement,Introduction to Data Science,136190.51,company car,Job board,90000,51.3227888888889,Yes,Retirement,2011-12-26,Natural Attrition,Voluntary,Low
961,962,Theodosia Gorick,tgorickqp@webeden.co.uk,Female,Sales,Master's Degree,1999-03-15,True,5,High,Superior,Digital Marketing Strategies,73545.75,performance bonuses,Job board,50000,47.0915,Yes,,,,,High
962,963,Nonie Crat,ncratqq@is.gd,Female,Sales,High School Diploma,2009-11-02,True,5,Low,Good,Cybersecurity Basics,75007.36,paid time off,Job board,55000,36.37701818181818,No,,,,,Meet Expectation
963,964,Madge Bonhill,mbonhillqr@msu.edu,Female,Marketing,Associate's Degree,2011-03-15,True,2,High,Good,Public Speaking Mastery,149194.59,flexible work hours,Employee referral,80000,86.49323749999999,No,,,,,Meet Expectation
964,965,Tybalt Bartaloni,tbartaloniqs@weibo.com,Male,Human Resources,PhD,2020-10-25,True,4,High,Unsatisfactory,Introduction to Data Science,87765.05,paid time off,Job board,80000,9.706312500000005,Yes,,,,,Low
965,966,Daniele MacGovern,dmacgovernqt@alexa.com,Female,Accounting,High School Diploma,1998-06-27,True,3,High,Average,Public Speaking Mastery,97303.68,remote work option,Employee referral,95000,2.424926315789466,Yes,,,,,Meet Expectation
966,967,Zebedee De Vere,zdequ@de.vu,Male,Sales,High School Diploma,2013-11-23,False,2,High,Needs Improvement,Public Speaking Mastery,51817.94,health insurance,Company website,75000,-30.90941333333333,Yes,Retirement,2016-10-31,Natural Attrition,Voluntary,Low
967,968,Sheeree Imlaw,simlawqv@ihg.com,Female,Training,High School Diploma,2017-04-28,True,4,Low,Good,Introduction to Data Science,129381.85,free snacks,Employee referral,75000,72.50913333333334,Yes,,,,,Meet Expectation
